Rooms,Type,Price,Distance_from_CBD,Bathroom,Car_Spot,Region,Schooling_Facilities
3,h,821000.0,11.2,1.0,1.0,northern metropolitan,239.0
2,t,560000.0,11.2,1.0,1.0,northern metropolitan,239.0
5,h,1750000.0,12.3,2.0,2.0,southern metropolitan,191.0
3,h,1210000.0,12.3,1.0,2.0,southern metropolitan,191.0
4,h,1380000.0,12.3,2.0,2.0,southern metropolitan,191.0
4,h,1500000.0,15.5,2.0,2.0,south-eastern metropolitan,185.0
4,h,1215000.0,15.5,2.0,3.0,south-eastern metropolitan,185.0
3,h,1265000.0,15.5,1.0,1.0,south-eastern metropolitan,185.0
4,h,1050000.0,15.5,2.0,2.0,south-eastern metropolitan,185.0
2,h,790000.0,11.4,1.0,2.0,southern metropolitan,191.0
4,h,415000.0,24.7,2.0,2.0,eastern victoria,95.0
3,h,1230000.0,21.5,2.0,2.0,south-eastern metropolitan,185.0
3,h,1200000.0,21.5,2.0,2.0,south-eastern metropolitan,185.0
3,h,1400000.0,21.5,2.0,2.0,south-eastern metropolitan,185.0
3,h,955000.0,8.5,1.0,3.0,northern metropolitan,239.0
2,h,860000.0,8.5,1.0,3.0,northern metropolitan,239.0
2,h,740000.0,8.5,1.0,1.0,northern metropolitan,239.0
2,u,816000.0,3.5,1.0,1.0,southern metropolitan,191.0
3,u,800000.0,3.5,1.0,2.0,southern metropolitan,191.0
2,u,1020000.0,4.6,1.0,1.0,southern metropolitan,191.0
2,u,660000.0,4.6,2.0,1.0,southern metropolitan,191.0
3,h,1242000.0,8.4,2.0,3.0,northern metropolitan,239.0
2,h,1365000.0,8.4,1.0,2.0,northern metropolitan,239.0
3,u,691000.0,8.4,1.0,1.0,northern metropolitan,239.0
2,t,660000.0,8.4,2.0,1.0,northern metropolitan,239.0
3,t,875000.0,8.4,2.0,2.0,northern metropolitan,239.0
5,h,1350000.0,8.4,3.0,3.0,northern metropolitan,239.0
3,h,1020000.0,8.4,3.0,2.0,northern metropolitan,239.0
3,h,900000.0,12.0,1.0,1.0,northern metropolitan,239.0
3,h,630000.0,12.0,1.0,2.0,northern metropolitan,239.0
4,h,970000.0,12.0,1.0,1.0,northern metropolitan,239.0
3,h,877500.0,12.0,1.0,1.0,northern metropolitan,239.0
5,h,912000.0,12.0,3.0,3.0,northern metropolitan,239.0
2,t,550000.0,12.0,1.0,1.0,northern metropolitan,239.0
3,h,685000.0,12.0,1.0,3.0,northern metropolitan,239.0
2,u,415000.0,12.0,1.0,1.0,northern metropolitan,239.0
3,h,790000.0,12.0,1.0,1.0,northern metropolitan,239.0
3,h,670000.0,12.0,1.0,1.0,northern metropolitan,239.0
3,h,911000.0,12.0,1.0,3.0,northern metropolitan,239.0
2,u,415000.0,12.0,1.0,1.0,northern metropolitan,239.0
2,u,470000.0,12.0,1.0,1.0,northern metropolitan,239.0
2,u,665000.0,2.7,1.0,1.0,northern metropolitan,239.0
2,u,415000.0,2.7,1.0,1.0,northern metropolitan,239.0
3,h,1300000.0,2.7,1.0,1.0,northern metropolitan,239.0
2,u,717000.0,2.7,1.0,1.0,northern metropolitan,239.0
3,h,1530000.0,2.7,1.0,2.0,northern metropolitan,239.0
4,h,817000.0,24.7,2.0,3.0,northern victoria,36.0
4,h,967500.0,24.7,2.0,2.0,northern victoria,36.0
3,h,1291000.0,19.9,2.0,2.0,eastern metropolitan,202.0
3,h,1085000.0,19.9,2.0,2.0,eastern metropolitan,202.0
3,h,750000.0,19.9,1.0,1.0,eastern metropolitan,202.0
2,h,1005000.0,7.2,2.0,2.0,southern metropolitan,191.0
4,h,860000.0,23.5,2.0,1.0,south-eastern metropolitan,185.0
4,h,645000.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
4,h,1770000.0,15.2,2.0,2.0,southern metropolitan,191.0
5,h,2250000.0,15.2,3.0,2.0,southern metropolitan,191.0
3,h,833800.0,22.2,1.0,1.0,eastern metropolitan,202.0
3,h,900000.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
3,h,585000.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
3,h,800000.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
5,h,1050000.0,24.7,3.0,2.0,south-eastern metropolitan,185.0
3,h,1085000.0,5.1,1.0,1.0,western metropolitan,229.0
4,h,1070000.0,24.7,2.0,3.0,eastern victoria,95.0
3,h,1700000.0,2.7,1.0,1.0,southern metropolitan,191.0
4,h,642000.0,20.5,1.0,1.0,northern metropolitan,239.0
3,h,545000.0,20.5,1.0,1.0,northern metropolitan,239.0
2,u,470000.0,2.7,1.0,1.0,southern metropolitan,191.0
2,u,945000.0,2.7,1.0,1.0,southern metropolitan,191.0
2,u,537000.0,2.7,2.0,2.0,southern metropolitan,191.0
2,u,850000.0,2.7,2.0,2.0,southern metropolitan,191.0
3,h,900000.0,2.7,1.0,1.0,southern metropolitan,191.0
3,h,1810000.0,2.7,2.0,2.0,southern metropolitan,191.0
3,h,785000.0,6.2,1.0,2.0,western metropolitan,229.0
3,h,721000.0,20.8,2.0,2.0,south-eastern metropolitan,185.0
3,h,770000.0,20.8,1.0,1.0,south-eastern metropolitan,185.0
4,h,1005000.0,20.8,2.0,2.0,south-eastern metropolitan,185.0
3,u,492000.0,14.0,1.0,2.0,western metropolitan,229.0
3,h,600000.0,14.0,1.0,3.0,western metropolitan,229.0
4,h,1650000.0,5.0,2.0,2.0,southern metropolitan,191.0
3,h,950000.0,8.2,2.0,2.0,western metropolitan,229.0
3,h,883000.0,8.2,1.0,1.0,western metropolitan,229.0
3,h,1650000.0,8.2,3.0,2.0,western metropolitan,229.0
3,h,423000.0,24.7,1.0,2.0,western metropolitan,229.0
4,h,571750.0,24.7,1.0,2.0,western metropolitan,229.0
3,h,755000.0,24.7,1.0,2.0,western metropolitan,229.0
3,t,755000.0,10.5,1.0,2.0,western metropolitan,229.0
4,h,780000.0,10.5,2.0,2.0,western metropolitan,229.0
3,u,518000.0,10.5,1.0,1.0,western metropolitan,229.0
5,h,2000000.0,10.2,3.0,2.0,southern metropolitan,191.0
3,h,1050000.0,10.2,2.0,2.0,southern metropolitan,191.0
3,h,725000.0,15.5,1.0,2.0,western metropolitan,229.0
4,h,716000.0,15.5,2.0,2.0,western metropolitan,229.0
4,h,1450000.0,15.5,2.0,2.0,eastern metropolitan,202.0
4,h,1860000.0,15.5,3.0,3.0,eastern metropolitan,202.0
3,h,1181000.0,12.4,1.0,2.0,eastern metropolitan,202.0
4,h,1352000.0,12.4,2.0,3.0,eastern metropolitan,202.0
3,h,632500.0,15.3,1.0,2.0,northern metropolitan,239.0
3,u,460000.0,15.3,1.0,1.0,northern metropolitan,239.0
3,h,651000.0,15.3,1.0,2.0,northern metropolitan,239.0
3,h,831000.0,15.3,1.0,2.0,northern metropolitan,239.0
3,h,1250000.0,7.0,1.0,2.0,northern metropolitan,239.0
2,h,1460000.0,7.0,1.0,2.0,northern metropolitan,239.0
4,h,1320000.0,7.0,1.0,1.0,northern metropolitan,239.0
2,h,1000000.0,7.0,1.0,2.0,northern metropolitan,239.0
3,h,1420000.0,7.0,1.0,2.0,northern metropolitan,239.0
3,u,640000.0,4.1,1.0,1.0,southern metropolitan,191.0
2,u,720000.0,4.1,2.0,2.0,southern metropolitan,191.0
2,t,856000.0,4.3,1.0,2.0,western metropolitan,229.0
4,h,1235000.0,17.2,2.0,3.0,eastern metropolitan,202.0
5,h,1425000.0,17.2,3.0,3.0,eastern metropolitan,202.0
4,h,1650000.0,17.2,2.0,2.0,eastern metropolitan,202.0
4,h,1400000.0,17.2,3.0,2.0,eastern metropolitan,202.0
4,h,1290000.0,17.2,2.0,2.0,eastern metropolitan,202.0
4,h,1070000.0,8.9,2.0,2.0,eastern metropolitan,202.0
3,h,825000.0,8.9,1.0,1.0,eastern metropolitan,202.0
3,h,1061000.0,8.9,2.0,2.0,eastern metropolitan,202.0
4,h,1000000.0,14.7,2.0,1.0,eastern metropolitan,202.0
3,h,821000.0,14.7,2.0,2.0,eastern metropolitan,202.0
3,h,717000.0,14.7,2.0,2.0,eastern metropolitan,202.0
3,h,1160000.0,14.7,1.0,3.0,eastern metropolitan,202.0
5,h,1180000.0,14.7,2.0,2.0,eastern metropolitan,202.0
4,h,800000.0,14.5,2.0,3.0,northern metropolitan,239.0
3,h,415000.0,14.7,1.0,2.0,western metropolitan,229.0
2,h,749000.0,6.4,1.0,1.0,western metropolitan,229.0
3,h,1370000.0,3.1,1.0,1.0,northern metropolitan,239.0
4,h,1272000.0,16.7,2.0,2.0,south-eastern metropolitan,185.0
2,h,957500.0,4.6,1.0,1.0,southern metropolitan,191.0
3,h,2080000.0,4.6,2.0,2.0,southern metropolitan,191.0
3,h,852000.0,12.7,2.0,2.0,northern metropolitan,239.0
4,h,1435000.0,6.3,1.0,2.0,western metropolitan,229.0
2,u,505000.0,3.0,1.0,1.0,northern metropolitan,239.0
3,h,1402500.0,3.0,1.0,1.0,northern metropolitan,239.0
5,h,2250000.0,7.5,3.0,2.0,western metropolitan,229.0
2,h,650000.0,10.4,1.0,3.0,western metropolitan,229.0
3,t,856000.0,10.4,2.0,1.0,western metropolitan,229.0
3,h,1505000.0,3.0,1.0,1.0,southern metropolitan,191.0
3,h,1900000.0,3.0,1.0,1.0,southern metropolitan,191.0
3,u,575000.0,10.5,1.0,2.0,western metropolitan,229.0
3,u,600000.0,10.5,2.0,2.0,western metropolitan,229.0
2,h,1030000.0,11.0,1.0,1.0,western metropolitan,229.0
3,h,1005000.0,11.0,1.0,3.0,western metropolitan,229.0
2,u,415000.0,6.3,1.0,1.0,southern metropolitan,191.0
3,h,2250000.0,6.3,2.0,2.0,southern metropolitan,191.0
2,u,590000.0,6.3,1.0,1.0,southern metropolitan,191.0
3,h,1850000.0,6.3,2.0,2.0,southern metropolitan,191.0
2,h,1105000.0,4.3,1.0,2.0,western metropolitan,229.0
3,h,1530000.0,4.3,2.0,1.0,western metropolitan,229.0
3,h,865000.0,4.3,1.0,1.0,western metropolitan,229.0
3,h,1370000.0,4.3,2.0,2.0,western metropolitan,229.0
3,h,1082000.0,4.3,2.0,2.0,western metropolitan,229.0
4,h,1972500.0,10.2,1.0,1.0,southern metropolitan,191.0
3,h,1775000.0,10.2,2.0,2.0,southern metropolitan,191.0
2,h,680000.0,21.5,2.0,2.0,south-eastern metropolitan,185.0
4,h,1150000.0,21.5,2.0,2.0,south-eastern metropolitan,185.0
4,h,2250000.0,21.5,2.0,2.0,south-eastern metropolitan,185.0
4,h,835000.0,9.5,2.0,2.0,western metropolitan,229.0
2,u,460000.0,7.9,1.0,1.0,southern metropolitan,191.0
2,u,725000.0,7.9,1.0,1.0,southern metropolitan,191.0
2,u,602000.0,7.9,1.0,1.0,southern metropolitan,191.0
2,u,830000.0,7.9,2.0,1.0,southern metropolitan,191.0
3,h,1300000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,t,1330000.0,9.7,2.0,1.0,southern metropolitan,191.0
4,h,2050000.0,9.7,3.0,2.0,southern metropolitan,191.0
5,h,1940000.0,9.7,2.0,1.0,southern metropolitan,191.0
3,h,1590000.0,9.7,1.0,1.0,southern metropolitan,191.0
2,u,725000.0,9.7,1.0,1.0,southern metropolitan,191.0
2,h,2250000.0,9.7,1.0,2.0,southern metropolitan,191.0
4,h,705000.0,23.2,2.0,3.0,eastern metropolitan,202.0
3,h,610000.0,23.2,2.0,2.0,eastern metropolitan,202.0
4,h,2200000.0,17.3,3.0,2.0,southern metropolitan,191.0
2,h,736500.0,8.8,1.0,1.0,eastern metropolitan,202.0
3,h,780000.0,8.8,1.0,2.0,eastern metropolitan,202.0
2,u,420000.0,11.4,1.0,1.0,southern metropolitan,191.0
4,h,1479000.0,11.4,2.0,2.0,southern metropolitan,191.0
3,h,1199000.0,11.4,1.0,2.0,southern metropolitan,191.0
4,h,1350000.0,11.4,3.0,2.0,southern metropolitan,191.0
3,h,1767000.0,13.8,2.0,2.0,southern metropolitan,191.0
3,t,1350000.0,13.8,2.0,2.0,southern metropolitan,191.0
3,h,890000.0,13.8,2.0,1.0,southern metropolitan,191.0
4,h,1655000.0,13.8,2.0,3.0,southern metropolitan,191.0
3,t,1160000.0,13.8,2.0,2.0,southern metropolitan,191.0
3,h,1430000.0,13.8,2.0,2.0,southern metropolitan,191.0
4,t,1300000.0,13.8,2.0,2.0,southern metropolitan,191.0
3,t,955000.0,13.8,2.0,2.0,southern metropolitan,191.0
4,h,667000.0,24.7,2.0,2.0,eastern victoria,95.0
4,h,740000.0,24.7,2.0,2.0,eastern victoria,95.0
3,u,1080000.0,17.3,2.0,2.0,southern metropolitan,191.0
2,u,623500.0,17.3,1.0,1.0,southern metropolitan,191.0
3,h,1190000.0,13.4,2.0,2.0,eastern metropolitan,202.0
4,h,1258000.0,13.4,1.0,2.0,eastern metropolitan,202.0
3,h,590000.0,16.1,1.0,2.0,eastern metropolitan,202.0
2,u,1420000.0,10.5,2.0,2.0,southern metropolitan,191.0
3,t,1600000.0,10.5,2.0,3.0,southern metropolitan,191.0
3,h,1211000.0,10.5,2.0,1.0,southern metropolitan,191.0
5,h,2250000.0,10.5,2.0,2.0,southern metropolitan,191.0
4,h,2250000.0,10.5,3.0,3.0,southern metropolitan,191.0
4,h,2250000.0,10.5,3.0,2.0,southern metropolitan,191.0
3,u,1370000.0,10.5,1.0,2.0,southern metropolitan,191.0
3,h,1750800.0,10.3,3.0,2.0,southern metropolitan,191.0
4,h,2250000.0,10.3,3.0,2.0,southern metropolitan,191.0
4,h,1605000.0,10.3,1.0,2.0,southern metropolitan,191.0
2,h,1035000.0,10.3,1.0,1.0,southern metropolitan,191.0
3,h,505000.0,14.0,1.0,1.0,northern metropolitan,239.0
2,u,415000.0,14.0,1.0,1.0,northern metropolitan,239.0
3,t,663000.0,6.4,2.0,2.0,western metropolitan,229.0
2,h,860000.0,5.2,1.0,1.0,northern metropolitan,239.0
3,h,1505000.0,5.2,1.0,1.0,northern metropolitan,239.0
3,h,1700000.0,5.2,2.0,1.0,northern metropolitan,239.0
3,h,1280000.0,5.2,1.0,1.0,northern metropolitan,239.0
2,u,755000.0,5.2,1.0,1.0,northern metropolitan,239.0
5,h,2250000.0,5.2,3.0,3.0,northern metropolitan,239.0
3,h,1405000.0,5.2,2.0,2.0,northern metropolitan,239.0
2,u,460000.0,5.2,1.0,1.0,northern metropolitan,239.0
4,h,1210000.0,4.0,2.0,2.0,northern metropolitan,239.0
3,h,1265000.0,4.0,1.0,1.0,northern metropolitan,239.0
3,h,1300000.0,5.2,1.0,3.0,northern metropolitan,239.0
2,u,460000.0,5.2,1.0,1.0,northern metropolitan,239.0
2,u,415000.0,5.2,1.0,1.0,northern metropolitan,239.0
5,h,1075000.0,5.2,1.0,1.0,northern metropolitan,239.0
4,t,950000.0,10.8,2.0,2.0,eastern metropolitan,202.0
2,h,1310000.0,10.8,1.0,1.0,eastern metropolitan,202.0
3,h,714000.0,12.1,1.0,2.0,northern metropolitan,239.0
4,h,665000.0,12.1,1.0,1.0,northern metropolitan,239.0
4,h,880000.0,12.1,2.0,2.0,northern metropolitan,239.0
3,h,811000.0,12.1,1.0,1.0,northern metropolitan,239.0
3,h,740000.0,12.1,1.0,1.0,northern metropolitan,239.0
3,h,1405000.0,12.1,2.0,2.0,northern metropolitan,239.0
3,h,733500.0,12.1,1.0,1.0,northern metropolitan,239.0
3,t,650000.0,12.1,1.0,1.0,northern metropolitan,239.0
3,h,1837500.0,2.7,2.0,1.0,northern metropolitan,239.0
3,h,593000.0,14.8,2.0,2.0,western metropolitan,229.0
3,h,1732000.0,10.4,1.0,1.0,southern metropolitan,191.0
3,u,950000.0,10.4,2.0,2.0,southern metropolitan,191.0
3,h,1253500.0,10.4,1.0,1.0,southern metropolitan,191.0
5,h,1642000.0,10.4,3.0,2.0,southern metropolitan,191.0
4,h,1365000.0,10.4,2.0,2.0,southern metropolitan,191.0
2,t,700000.0,10.4,1.0,1.0,southern metropolitan,191.0
3,t,780000.0,14.7,2.0,2.0,eastern metropolitan,202.0
4,h,720000.0,14.8,2.0,2.0,western metropolitan,229.0
4,h,2001000.0,7.7,2.0,2.0,southern metropolitan,191.0
5,h,2250000.0,7.7,2.0,2.0,southern metropolitan,191.0
2,h,2250000.0,7.7,2.0,2.0,southern metropolitan,191.0
3,h,1622000.0,7.7,2.0,2.0,southern metropolitan,191.0
3,h,1290000.0,7.7,2.0,2.0,southern metropolitan,191.0
3,h,1930000.0,8.4,2.0,1.0,southern metropolitan,191.0
4,h,2250000.0,8.4,2.0,2.0,southern metropolitan,191.0
4,h,2250000.0,8.4,3.0,2.0,southern metropolitan,191.0
2,u,645000.0,8.4,1.0,1.0,southern metropolitan,191.0
2,u,1100000.0,2.7,2.0,2.0,northern metropolitan,239.0
3,h,1628000.0,3.5,1.0,1.0,northern metropolitan,239.0
3,u,1042000.0,10.1,2.0,2.0,southern metropolitan,191.0
3,h,1450000.0,10.1,2.0,2.0,southern metropolitan,191.0
3,t,885000.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
4,h,540000.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
4,h,525000.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
2,u,570000.0,8.7,1.0,1.0,southern metropolitan,191.0
2,u,415000.0,8.4,1.0,1.0,southern metropolitan,191.0
2,h,1417500.0,7.8,1.0,2.0,southern metropolitan,191.0
4,h,1550000.0,8.7,1.0,2.0,southern metropolitan,191.0
2,h,510000.0,11.7,1.0,2.0,southern metropolitan,191.0
4,h,970000.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
3,h,600000.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
3,h,670500.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
3,h,713000.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
2,t,587500.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
3,h,1010000.0,17.9,1.0,2.0,southern metropolitan,191.0
2,u,601000.0,17.9,1.0,1.0,southern metropolitan,191.0
3,h,1165000.0,17.9,2.0,2.0,southern metropolitan,191.0
3,t,931000.0,17.9,2.0,2.0,southern metropolitan,191.0
3,h,1145000.0,17.9,1.0,2.0,southern metropolitan,191.0
3,h,755000.0,17.9,1.0,2.0,southern metropolitan,191.0
4,h,911982.0,24.7,2.0,3.0,eastern victoria,95.0
4,h,1040000.0,16.7,2.0,2.0,south-eastern metropolitan,185.0
3,h,775000.0,17.5,2.0,2.0,south-eastern metropolitan,185.0
3,u,700000.0,17.5,2.0,2.0,south-eastern metropolitan,185.0
3,h,1575000.0,17.5,2.0,2.0,south-eastern metropolitan,185.0
3,h,1460000.0,3.6,1.0,1.0,northern metropolitan,239.0
2,u,556000.0,3.6,1.0,1.0,northern metropolitan,239.0
4,h,635000.0,24.7,2.0,2.0,eastern victoria,95.0
5,h,1615000.0,6.7,2.0,3.0,northern metropolitan,239.0
3,h,1090000.0,6.7,2.0,1.0,northern metropolitan,239.0
3,h,865000.0,6.7,2.0,2.0,northern metropolitan,239.0
2,t,525000.0,6.7,2.0,1.0,northern metropolitan,239.0
2,h,1135000.0,2.7,1.0,1.0,northern metropolitan,239.0
2,h,900000.0,2.7,1.0,1.0,northern metropolitan,239.0
2,t,415000.0,20.6,1.0,1.0,northern metropolitan,239.0
3,h,499000.0,20.6,2.0,1.0,northern metropolitan,239.0
3,h,565500.0,20.6,1.0,1.0,northern metropolitan,239.0
5,h,506000.0,20.6,2.0,2.0,northern metropolitan,239.0
3,h,430000.0,20.6,2.0,1.0,northern metropolitan,239.0
4,h,740000.0,20.6,1.0,1.0,northern metropolitan,239.0
5,h,980000.0,20.6,1.0,1.0,northern metropolitan,239.0
3,t,420000.0,20.6,2.0,2.0,northern metropolitan,239.0
4,h,653000.0,20.6,1.0,1.0,northern metropolitan,239.0
2,u,570000.0,2.7,2.0,1.0,northern metropolitan,239.0
2,h,1253000.0,2.7,1.0,2.0,northern metropolitan,239.0
4,h,720000.0,23.0,2.0,3.0,eastern metropolitan,202.0
3,h,637000.0,23.0,1.0,2.0,eastern metropolitan,202.0
3,u,690000.0,23.0,2.0,2.0,eastern metropolitan,202.0
4,h,835500.0,23.0,2.0,2.0,eastern metropolitan,202.0
4,h,905000.0,23.0,2.0,2.0,eastern metropolitan,202.0
4,h,835000.0,23.0,1.0,2.0,eastern metropolitan,202.0
3,h,785000.0,23.0,2.0,2.0,eastern metropolitan,202.0
3,h,800000.0,23.0,1.0,2.0,eastern metropolitan,202.0
3,h,560000.0,24.7,1.0,1.0,south-eastern metropolitan,185.0
3,h,665000.0,24.7,1.0,2.0,south-eastern metropolitan,185.0
4,h,447000.0,14.8,2.0,2.0,western metropolitan,229.0
3,h,570000.0,14.8,1.0,3.0,western metropolitan,229.0
4,h,610000.0,14.7,2.0,2.0,western metropolitan,229.0
3,h,435000.0,24.7,1.0,2.0,western metropolitan,229.0
4,h,1255000.0,22.2,2.0,3.0,south-eastern metropolitan,185.0
2,u,595000.0,22.2,1.0,1.0,south-eastern metropolitan,185.0
4,h,1616000.0,12.4,2.0,2.0,eastern metropolitan,202.0
5,h,1525000.0,12.4,2.0,2.0,eastern metropolitan,202.0
3,h,1060000.0,12.4,1.0,1.0,eastern metropolitan,202.0
4,h,1250000.0,12.4,2.0,3.0,eastern metropolitan,202.0
3,u,871000.0,14.3,2.0,2.0,eastern metropolitan,202.0
4,h,1456000.0,14.3,2.0,2.0,eastern metropolitan,202.0
3,h,1451000.0,14.3,2.0,2.0,eastern metropolitan,202.0
3,h,1385000.0,14.3,2.0,3.0,eastern metropolitan,202.0
3,h,1360000.0,14.3,2.0,2.0,eastern metropolitan,202.0
5,h,2250000.0,14.3,2.0,2.0,eastern metropolitan,202.0
4,h,1320000.0,14.3,2.0,2.0,eastern metropolitan,202.0
4,h,1351000.0,16.1,2.0,2.0,eastern metropolitan,202.0
5,h,2190000.0,16.1,2.0,2.0,eastern metropolitan,202.0
5,h,2250000.0,16.1,3.0,3.0,eastern metropolitan,202.0
3,h,775000.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
5,h,1850000.0,24.7,3.0,3.0,south-eastern metropolitan,185.0
2,u,612500.0,24.7,1.0,2.0,south-eastern metropolitan,185.0
2,u,611500.0,7.2,2.0,2.0,southern metropolitan,191.0
3,h,1060000.0,7.2,2.0,1.0,southern metropolitan,191.0
4,t,1970000.0,7.2,2.0,2.0,southern metropolitan,191.0
5,h,855000.0,18.0,3.0,3.0,eastern metropolitan,202.0
3,h,855000.0,18.0,1.0,1.0,eastern metropolitan,202.0
4,h,895000.0,18.0,3.0,2.0,eastern metropolitan,202.0
4,h,925000.0,18.0,2.0,2.0,eastern metropolitan,202.0
2,u,902000.0,7.2,1.0,1.0,southern metropolitan,191.0
2,h,1410000.0,7.2,1.0,1.0,southern metropolitan,191.0
2,u,660000.0,7.2,1.0,1.0,southern metropolitan,191.0
3,t,1360000.0,7.2,2.0,2.0,southern metropolitan,191.0
3,h,500000.0,19.6,2.0,2.0,northern metropolitan,239.0
3,h,573000.0,19.6,2.0,2.0,northern metropolitan,239.0
3,u,415000.0,19.6,2.0,1.0,northern metropolitan,239.0
3,h,510000.0,19.6,1.0,1.0,northern metropolitan,239.0
3,h,528000.0,19.6,2.0,1.0,northern metropolitan,239.0
3,h,465000.0,19.6,2.0,1.0,northern metropolitan,239.0
4,h,545000.0,19.6,2.0,2.0,northern metropolitan,239.0
2,h,452500.0,19.6,1.0,1.0,northern metropolitan,239.0
4,h,1577000.0,7.5,1.0,2.0,western metropolitan,229.0
2,h,1980000.0,7.5,1.0,3.0,western metropolitan,229.0
3,t,830000.0,7.5,2.0,1.0,western metropolitan,229.0
3,h,886000.0,7.5,2.0,1.0,western metropolitan,229.0
2,u,415000.0,7.5,1.0,1.0,western metropolitan,229.0
3,h,850000.0,7.5,2.0,2.0,western metropolitan,229.0
2,u,445000.0,8.2,1.0,1.0,western metropolitan,229.0
3,h,700000.0,8.2,1.0,2.0,western metropolitan,229.0
3,h,1050000.0,7.5,3.0,1.0,western metropolitan,229.0
3,h,710000.0,13.1,2.0,3.0,northern metropolitan,239.0
4,h,800000.0,13.1,2.0,3.0,northern metropolitan,239.0
3,h,805000.0,13.1,2.0,2.0,northern metropolitan,239.0
2,h,786000.0,13.1,1.0,3.0,northern metropolitan,239.0
3,t,577000.0,13.1,1.0,1.0,northern metropolitan,239.0
3,t,670000.0,24.7,2.0,2.0,eastern metropolitan,202.0
2,u,617000.0,24.7,2.0,1.0,eastern metropolitan,202.0
3,u,2250000.0,2.7,1.0,1.0,northern metropolitan,239.0
2,h,1321000.0,3.6,1.0,1.0,northern metropolitan,239.0
2,h,960000.0,3.6,1.0,1.0,northern metropolitan,239.0
2,u,495000.0,3.6,1.0,1.0,northern metropolitan,239.0
2,h,990000.0,3.4,1.0,1.0,northern metropolitan,239.0
3,h,1100000.0,5.1,1.0,1.0,western metropolitan,229.0
2,u,632000.0,5.1,1.0,2.0,western metropolitan,229.0
2,t,455000.0,5.1,1.0,1.0,western metropolitan,229.0
2,h,711000.0,5.1,1.0,2.0,western metropolitan,229.0
2,h,680000.0,15.4,1.0,1.0,eastern metropolitan,202.0
5,h,1205000.0,15.4,3.0,2.0,eastern metropolitan,202.0
3,h,491000.0,24.7,1.0,2.0,south-eastern metropolitan,185.0
3,h,566000.0,24.7,1.0,1.0,south-eastern metropolitan,185.0
3,h,740000.0,24.7,1.0,1.0,south-eastern metropolitan,185.0
4,h,1006000.0,24.7,2.0,2.0,south-eastern metropolitan,185.0
4,h,1400000.0,24.7,3.0,2.0,south-eastern metropolitan,185.0
5,h,1880000.0,7.2,2.0,2.0,southern metropolitan,191.0
3,h,470000.0,24.7,2.0,2.0,northern victoria,36.0
4,h,615000.0,12.9,1.0,2.0,western metropolitan,229.0
3,h,755000.0,12.9,1.0,1.0,western metropolitan,229.0
4,h,635000.0,12.9,2.0,2.0,western metropolitan,229.0
2,u,762000.0,7.3,1.0,1.0,southern metropolitan,191.0
2,u,811000.0,7.3,2.0,2.0,southern metropolitan,191.0
2,u,501000.0,7.3,1.0,1.0,southern metropolitan,191.0
4,h,2250000.0,7.3,3.0,3.0,southern metropolitan,191.0
3,t,1501000.0,7.3,2.0,2.0,southern metropolitan,191.0
3,t,1140000.0,7.3,2.0,2.0,southern metropolitan,191.0
3,h,1500000.0,7.3,2.0,2.0,southern metropolitan,191.0
3,h,1440000.0,7.3,2.0,2.0,southern metropolitan,191.0
2,u,570000.0,7.3,2.0,2.0,southern metropolitan,191.0
3,u,1330000.0,7.3,2.0,2.0,southern metropolitan,191.0
4,h,1130000.0,16.7,2.0,2.0,eastern metropolitan,202.0
4,h,1331000.0,16.7,2.0,2.0,eastern metropolitan,202.0
3,h,1141000.0,16.7,2.0,2.0,eastern metropolitan,202.0
4,h,1100000.0,16.7,2.0,2.0,eastern metropolitan,202.0
3,u,1135000.0,16.7,2.0,2.0,eastern metropolitan,202.0
4,h,651000.0,11.2,1.0,2.0,northern metropolitan,239.0
3,h,865000.0,11.2,1.0,1.0,northern metropolitan,239.0
2,u,415000.0,11.2,1.0,1.0,northern metropolitan,239.0
3,h,922000.0,11.2,1.0,1.0,northern metropolitan,239.0
3,t,625000.0,11.2,1.0,1.0,northern metropolitan,239.0
2,h,650000.0,11.2,1.0,2.0,northern metropolitan,239.0
3,h,963500.0,11.2,2.0,3.0,northern metropolitan,239.0
3,h,815000.0,11.2,1.0,1.0,northern metropolitan,239.0
3,h,740000.0,16.1,1.0,3.0,northern metropolitan,239.0
3,h,818000.0,16.1,1.0,1.0,northern metropolitan,239.0
2,u,510000.0,16.1,1.0,1.0,northern metropolitan,239.0
5,h,750000.0,20.4,2.0,2.0,northern metropolitan,239.0
5,h,820500.0,20.4,1.0,1.0,northern metropolitan,239.0
